iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
109,0.6343747036598095,0.09101829436648647,0.9025771991770339,0.00692726035245107,0.5073561452683193,0.09929697007094511,0.2149712267620793,0.011271270080876172
110,0.6375977510169527,0.09065265440361307,0.9019115792637526,0.0079886300702762,0.5066112018488722,0.09891966683636139,0.21384592818863535,0.011287561975137857
111,0.6439436815092245,0.08374333597852404,0.9051284671139413,0.009596885763439464,0.5064757352360862,0.09782303238058486,0.21287295986802426,0.0112899938085888
112,0.6388154763810194,0.08853988779838723,0.9063296438957776,0.008943538380851197,0.5073462689176391,0.09941572528468706,0.21186458199851987,0.01140049312276184
113,0.6419149985816652,0.08894814152169542,0.9057918195930869,0.008052772529948885,0.5067812310219552,0.10065443766559393,0.21046525176001865,0.011569960124982752
114,0.6332280043448208,0.09891975790404899,0.9056956264015168,0.006053533954768118,0.5064185823509716,0.10147332327823291,0.20928440432804846,0.011750219973277905
115,0.6317925976462562,0.10042231867461907,0.9051455871286345,0.006581690824428386,0.5097216348926068,0.10366164553093897,0.20822921418840915,0.011865868973289007
116,0.634576480430139,0.1040676984929226,0.9061296814254771,0.006259740419387078,0.5103150849367151,0.10426599432004238,0.2068534327496272,0.011859588822593786
117,0.634576480430139,0.1040676984929226,0.9077944920167059,0.008061978246405024,0.5127025753601429,0.10546738274289646,0.2059079747851591,0.011989055528175092
118,0.6390485016991041,0.09240750232733068,0.9079077743729789,0.008088684111703047,0.5118500419661582,0.10486941695714051,0.20509290623102375,0.01161476971667371
119,0.63552220137586,0.09669113198341305,0.9103845545587375,0.005806494313000005,0.510775676371979,0.10554062318809462,0.20381488439468107,0.011348003327527955
120,0.6385177444763737,0.08828186194523514,0.9107413990398869,0.007797903850603733,0.5116739009020618,0.1049644257341749,0.20268343576245376,0.010866646243199244
121,0.6385177444763737,0.08828186194523514,0.9095540837269717,0.006997005917158655,0.5113881251544933,0.10475671532619944,0.20190404894195463,0.010695526580747489
122,0.6349734406789053,0.09054167032701088,0.911327426110254,0.005402688045528901,0.5122067082007945,0.10437234387546017,0.20073056503157405,0.009775588391272844
123,0.6436502627806976,0.09021296688595973,0.9125506040223723,0.006069254607963512,0.5130744288825635,0.10462497696524518,0.19949103358570786,0.00890943422026778
124,0.6402079219889593,0.09391036753454864,0.9169849249220802,0.006996829093238618,0.514881974619611,0.1054706872622366,0.19840494921020246,0.009532201674267608
125,0.641468866144785,0.09291254832477319,0.9180118298117458,0.00812886221818543,0.5140706070094622,0.10503545379144545,0.19769328707886313,0.009786940526524245
126,0.6330724038792821,0.09106039650735757,0.916767830728887,0.006884690482530747,0.5151221002152535,0.10528806495110782,0.19680700538724624,0.009639270159810576
127,0.6371439420971619,0.09048112504496038,0.9174319833714264,0.006722511174813587,0.5163902355067378,0.10449631903896252,0.1959241071161963,0.009580442842672739
128,0.6382376523166198,0.09480924508389445,0.9193244171236312,0.00747751760141292,0.5167021648141368,0.10467860577940702,0.1951370623711928,0.009633964462865683
129,0.6304582587144414,0.08702512508069032,0.9192048344588578,0.007462459793175996,0.5174827035382069,0.10406410012322082,0.19446346017070656,0.009362509424285334
130,0.631751235499631,0.08519034745784326,0.9198618526453638,0.008638140118459352,0.5182326515220611,0.10289515445785066,0.1934306736330125,0.009237877307115394
